uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title,country
461e84c0-d9b9-0133-da57-0a81e8b09a82,1994,male,nO,14_25,DE,Non-Rural,low,yes,847165cfda6b1dc82ae22b967da8af2f,I understand it fully,I would probably vote for it,‰Û_ stop working,It creates more equality of opportunity,It is impossible to finance,data warehouse developer,Germany
3f699250-de57-0133-2a8e-0a81e8b09a82,35 years old,Fem,NO,26_39,DE,Country,medium,yes,847165cfda6b1dc82ae22b967da8af2f,I have heard just a little about it,I would vote for it,‰Û_ stop working,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,data warehouse developer,Germany
7f64ddf0-dd21-0133-9999-0a81e8b09a82,49 years old,male,yES,40_65,DE,urban,low,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would probably vote against it,A basic income would not affect my work choices,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It is impossible to finance,data warehouse developer,Germany
bdd6e290-dcd1-0133-9ae4-0a81e8b09a82,1996,female,nO,14_25,DE,rural,low,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It creates more equality of opportunity | It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,data warehouse developer,Germany
6cee0260-da68-0133-9c69-0a81e8b09a82,1989,male,NO,26_39,DE,rural,low,yes,847165cfda6b1dc82ae22b967da8af2f,I have heard just a little about it,I would probably vote against it,‰Û_ gain additional skills,It creates more equality of opportunity,It might encourage people to stop working,data warehouse developer,Germany
1a45dca0-dba4-0133-30cb-0a81e8b09a82,62 years old,female,YES,40_65,DE,Country,high,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would vote against it,None of the above,None of the above,None of the above,data warehouse developer,Germany
8811aa30-da67-0133-b064-0a81e8b09a82,38 years old,Male,nO,26_39,DE,urban,high,yes,847165cfda6b1dc82ae22b967da8af2f,I understand it fully,I would vote for it,‰Û_ do more volunteering work,"It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility",It is impossible to finance | It increases dependence on the state | It might encourage people to stop working,data warehouse developer,Germany
8efd0230-d986-0133-399a-0a81e8b09a82,1997,female,NO,14_25,DE,urban,medium,yes,847165cfda6b1dc82ae22b967da8af2f,I have heard just a little about it,I would probably vote for it,None of the above,"It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",It is against the principle of linking merit and reward | It increases dependence on the state,data warehouse developer,Germany
90b46b40-db25-0133-518a-0a81e8b09a82,44 years old,Male,NO,40_65,DE,Non-Rural,high,yes,847165cfda6b1dc82ae22b967da8af2f,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses",It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,data warehouse developer,Germany
a7b7a940-db45-0133-944e-0a81e8b09a82,35 years old,male,nO,26_39,DE,Non-Rural,medium,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would not vote,None of the above,"It increases solidarity, because it is funded by everyone",None of the above,data warehouse developer,Germany
6e38af70-dcbb-0133-158b-0a81e8b09a82,47 years old,female,NO,40_65,DK,urban,medium,yes,847165cfda6b1dc82ae22b967da8af2f,I have never heard of it,I would vote for it,‰Û_ work as a freelancer,"It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility",It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,data warehouse developer,Denmark
734df500-d94c-0133-8c12-0a81e8b09a82,38 years old,male,YES,26_39,ES,city,high,yes,847165cfda6b1dc82ae22b967da8af2f,I understand it fully,I would vote for it,None of the above,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",None of the above,data warehouse developer,Spain
f95ac830-dcb6-0133-6cfb-0a81e8b09a82,42 years old,male,YES,40_65,ES,urban,high,yes,847165cfda6b1dc82ae22b967da8af2f,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state,data warehouse developer,Spain
007f68a0-d8bd-0133-0ade-0a81e8b09a82,52 years old,male,YES,40_65,FI,urban,high,yes,847165cfda6b1dc82ae22b967da8af2f,I understand it fully,I would vote for it,‰Û_ gain additional skills,"It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It creates more equality of opportunity | It reduces anxiety about financing basic needs",It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It is against the principle of linking merit and reward,data warehouse developer,Finland
cddb8070-dbf5-0133-334d-0a81e8b09a82,42 years old,Male,YES,40_65,FR,urban,high,yes,847165cfda6b1dc82ae22b967da8af2f,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs",It might encourage people to stop working | Only the people who need it most should get something from the state,data warehouse developer,France
eab09e20-da26-0133-6c94-0a81e8b09a82,1986,Male,NO,26_39,FR,urban,low,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would probably vote against it,‰Û_ stop working,None of the above,It might encourage people to stop working | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,data warehouse developer,France
f3ed2fc0-d99f-0133-9e65-0a81e8b09a82,43 years old,male,YES,40_65,FR,countryside,high,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would vote against it,‰Û_ work less,It increases appreciation for household work and volunteering,It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It is impossible to finance,data warehouse developer,France
a827fcf0-d9ab-0133-1c1d-0a81e8b09a82,54 years old,male,yES,40_65,FR,countryside,high,yes,847165cfda6b1dc82ae22b967da8af2f,I understand it fully,I would vote against it,A basic income would not affect my work choices,None of the above,It is impossible to finance | It is against the principle of linking merit and reward | It increases dependence on the state,data warehouse developer,France
726e0ef0-ddd0-0133-0b26-0a81e8b09a82,53 years old,Fem,NO,40_65,FR,rural,high,yes,847165cfda6b1dc82ae22b967da8af2f,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,None of the above,Foreigners might come to my country and take advantage of the benefit,data warehouse developer,France
e5526ea0-d8aa-0133-6a9b-0a81e8b09a82,51 years old,male,YES,40_65,GB,city,medium,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It reduces bureaucracy and administrative expenses | It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,data warehouse developer,Great Britain
8ba87aa0-dccf-0133-08fb-0a81e8b09a82,1986,Male,YES,26_39,GB,rural,high,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It increases dependence on the state,data warehouse developer,Great Britain
2b561650-dd55-0133-9ff5-0a81e8b09a82,31 years old,female,nO,26_39,GB,countryside,high,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,data warehouse developer,Great Britain
feaa2400-dc8f-0133-5125-0a81e8b09a82,34 years old,male,YES,26_39,GB,urban,high,yes,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It is impossible to finance | It increases dependence on the state,data warehouse developer,Great Britain
