uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title
dade6cd0-d9ff-0133-f2d6-0a81e8b09a82,1995,Male,NO,14_25,AT,city,medium,yes,775190277a849cba701b306a7b374c0a,I understand it fully,I would vote for it,‰Û_ work as a freelancer,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering,Only the people who need it most should get something from the state,data officer
b8d60b60-d9f1-0133-2f47-0a81e8b09a82,47 years old,male,YES,40_65,AT,city,high,yes,775190277a849cba701b306a7b374c0a,I know something about it,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs",It might encourage people to stop working,data officer
2bc31fc0-dacd-0133-7ae0-0a81e8b09a82,38 years old,male,yES,26_39,BE,urban,high,yes,775190277a849cba701b306a7b374c0a,I know something about it,I would probably vote for it,‰Û_ look for a different job,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance,data officer
8ba9cd50-d8ad-0133-6e28-0a81e8b09a82,39 years old,Male,nO,26_39,BE,rural,no,yes,775190277a849cba701b306a7b374c0a,I know something about it,I would probably vote against it,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility,It is impossible to finance,data officer
fc8164c0-da3f-0133-d922-0a81e8b09a82,1986,female,yES,26_39,BE,urban,medium,yes,775190277a849cba701b306a7b374c0a,I understand it fully,I would probably vote for it,‰Û_ look for a different job,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,data officer
5889bd30-d983-0133-7a4a-0a81e8b09a82,1996,female,nO,14_25,BE,rural,high,yes,775190277a849cba701b306a7b374c0a,I understand it fully,I would probably vote for it,‰Û_ work less,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",Only the people who need it most should get something from the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,data officer
adf3a7d0-d9bc-0133-b993-0a81e8b09a82,45 years old,female,yES,40_65,BG,urban,medium,yes,775190277a849cba701b306a7b374c0a,I understand it fully,I would vote for it,‰Û_ do more volunteering work,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",Foreigners might come to my country and take advantage of the benefit,data officer
a3d49110-d994-0133-f610-0a81e8b09a82,38 years old,male,YES,26_39,CZ,urban,medium,yes,775190277a849cba701b306a7b374c0a,I have heard just a little about it,I would probably vote against it,‰Û_ spend more time with my family,"It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,data officer
5df18a20-d965-0133-f59d-0a81e8b09a82,39 years old,male,YES,26_39,CZ,urban,medium,yes,775190277a849cba701b306a7b374c0a,I have never heard of it,I would probably vote against it,‰Û_ work less,It reduces anxiety about financing basic needs,It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,data officer
62aa9ea0-da5b-0133-0977-0a81e8b09a82,1986,female,YES,26_39,CZ,urban,high,yes,775190277a849cba701b306a7b374c0a,I have never heard of it,I would probably vote against it,‰Û_ spend more time with my family,None of the above,None of the above,data officer
64cea0f0-da81-0133-3812-0a81e8b09a82,44 years old,female,YES,40_65,CZ,urban,medium,yes,775190277a849cba701b306a7b374c0a,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,data officer
ec0758b0-d8cb-0133-600b-0a81e8b09a82,40 years old,female,yES,40_65,DE,urban,medium,yes,775190277a849cba701b306a7b374c0a,I understand it fully,I would vote for it,‰Û_ work as a freelancer,It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It is impossible to finance,data officer
5d1a22c0-db67-0133-3b9a-0a81e8b09a82,41 years old,FeMale,yES,40_65,DE,Country,low,yes,775190277a849cba701b306a7b374c0a,I have never heard of it,I would not vote,None of the above,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,data officer
0dd6c5d0-de39-0133-55b4-0a81e8b09a82,1987,female,NO,26_39,DE,urban,medium,yes,775190277a849cba701b306a7b374c0a,I know something about it,I would probably vote for it,A basic income would not affect my work choices,"It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It creates more equality of opportunity",It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,data officer
28d4bb50-dcab-0133-c9e3-0a81e8b09a82,57 years old,male,nO,40_65,DE,rural,low,yes,775190277a849cba701b306a7b374c0a,I understand it fully,I would vote against it,‰Û_ work less,None of the above,It is against the principle of linking merit and reward,data officer
337c1c40-dbf4-0133-c79b-0a81e8b09a82,53 years old,male,yES,40_65,DE,countryside,high,yes,775190277a849cba701b306a7b374c0a,I have never heard of it,I would vote against it,‰Û_ stop working,None of the above,It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit,data officer
2c820050-da54-0133-8cab-0a81e8b09a82,40 years old,Male,YES,40_65,DE,urban,low,yes,775190277a849cba701b306a7b374c0a,I know something about it,I would probably vote against it,‰Û_ work as a freelancer,None of the above,It might encourage people to stop working,data officer
01cb12a0-da52-0133-f279-0a81e8b09a82,1991,FeMale,NO,14_25,DE,urban,low,yes,775190277a849cba701b306a7b374c0a,I have never heard of it,I would vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is impossible to finance | Only the people who need it most should get something from the state | It might encourage people to stop working,data officer
7e7e2190-d92b-0133-3909-0a81e8b09a82,39 years old,Male,NO,26_39,DE,urban,medium,yes,775190277a849cba701b306a7b374c0a,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,None of the above,data officer
8c468960-d96e-0133-064f-0a81e8b09a82,1991,Male,NO,14_25,DE,urban,high,yes,775190277a849cba701b306a7b374c0a,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses,It increases dependence on the state,data officer
