country,normalized_job_title,rural,uuid
Great Britain,geographic information systems data administrator gis data administrator,Rural,f9617510-dccf-0133-0b23-0a81e8b09a82
Great Britain,geographic information systems data administrator gis data administrator,City,612a3ab0-dd05-0133-4e7a-0a81e8b09a82
Great Britain,geographic information systems data administrator gis data administrator,Rural,42280ae0-db1a-0133-420b-0a81e8b09a82
Great Britain,geographic information systems data administrator gis data administrator,City,745b2d60-dcca-0133-2280-0a81e8b09a82
Great Britain,geographic information systems data administrator gis data administrator,City,dd06f180-dd3b-0133-72de-0a81e8b09a82
Great Britain,geographic information systems data administrator gis data administrator,City,89f0c370-daf2-0133-c3eb-0a81e8b09a82
Great Britain,geographic information systems data administrator gis data administrator,Rural,644bd120-dcec-0133-ca0a-0a81e8b09a82
Greece,geographic information systems data administrator gis data administrator,City,609d0cb0-da7c-0133-7388-0a81e8b09a82
Greece,geographic information systems data administrator gis data administrator,City,6c808620-dbf5-0133-317a-0a81e8b09a82
Greece,geographic information systems data administrator gis data administrator,Rural,40bfae90-dd91-0133-bc89-0a81e8b09a82
Croatia,geographic information systems data administrator gis data administrator,City,e51065d0-d8e2-0133-b72b-0a81e8b09a82
Italy,geographic information systems data administrator gis data administrator,City,9ddd8110-da37-0133-7db8-0a81e8b09a82
Italy,geographic information systems data administrator gis data administrator,City,e4381000-dad5-0133-3eb1-0a81e8b09a82
Italy,geographic information systems data administrator gis data administrator,City,a9f9ccb0-da6f-0133-ea91-0a81e8b09a82
Italy,geographic information systems data administrator gis data administrator,City,fa7ca1d0-d959-0133-5d43-0a81e8b09a82
Italy,geographic information systems data administrator gis data administrator,City,163a92b0-d8f3-0133-a85f-0a81e8b09a82
Malta,geographic information systems data administrator gis data administrator,City,6e8c05a0-d98b-0133-a515-0a81e8b09a82
Netherlands,geographic information systems data administrator gis data administrator,City,cb4b6220-dbbd-0133-7527-0a81e8b09a82
Poland,geographic information systems data administrator gis data administrator,City,04f79ef0-dbe4-0133-93f2-0a81e8b09a82
Poland,geographic information systems data administrator gis data administrator,City,9657a930-da18-0133-a678-0a81e8b09a82
Poland,geographic information systems data administrator gis data administrator,Rural,e75cf340-d9ca-0133-0a67-0a81e8b09a82
Poland,geographic information systems data administrator gis data administrator,City,3d561cf0-db9d-0133-9777-0a81e8b09a82
Poland,geographic information systems data administrator gis data administrator,City,eb5cc630-da3e-0133-bf7d-0a81e8b09a82
Portugal,geographic information systems data administrator gis data administrator,City,2db9bf60-d97a-0133-571a-0a81e8b09a82
Portugal,geographic information systems data administrator gis data administrator,City,4c37a250-d8ef-0133-10cf-0a81e8b09a82
Portugal,geographic information systems data administrator gis data administrator,City,af7b3120-da47-0133-14b0-0a81e8b09a82
Romania,geographic information systems data administrator gis data administrator,City,531c8ec0-dc5c-0133-a908-0a81e8b09a82
Romania,geographic information systems data administrator gis data administrator,City,72c3fbb0-d939-0133-bb40-0a81e8b09a82
Sweden,geographic information systems data administrator gis data administrator,City,b18358a0-d988-0133-99e5-0a81e8b09a82
Slovakia,geographic information systems data administrator gis data administrator,Rural,c018e470-d8cf-0133-5483-0a81e8b09a82
Slovakia,geographic information systems data administrator gis data administrator,City,49d8ed20-da3e-0133-cc0b-0a81e8b09a82
Slovakia,geographic information systems data administrator gis data administrator,City,f6445970-db2d-0133-db84-0a81e8b09a82
Austria,data base design analyst,City,c7ec06f0-d94c-0133-0451-0a81e8b09a82
Austria,data base design analyst,Rural,0b5eea70-dcdd-0133-3f72-0a81e8b09a82
Belgium,data base design analyst,Rural,d5ce2260-dbb3-0133-bcd9-0a81e8b09a82
Bulgaria,data base design analyst,City,e0e227e0-da0e-0133-fc5b-0a81e8b09a82
Germany,data base design analyst,Rural,1f2bfcf0-d8d9-0133-92dc-0a81e8b09a82
Germany,data base design analyst,Rural,6da61cd0-db9b-0133-ab06-0a81e8b09a82
Germany,data base design analyst,City,38cd7120-dd09-0133-5428-0a81e8b09a82
Germany,data base design analyst,City,773e31f0-d9c8-0133-03c3-0a81e8b09a82
Germany,data base design analyst,City,612bdcc0-db83-0133-b5fe-0a81e8b09a82
Germany,data base design analyst,City,6ebe0230-d8f2-0133-1798-0a81e8b09a82
Germany,data base design analyst,Rural,c88bb060-da4e-0133-4da6-0a81e8b09a82
Germany,data base design analyst,Rural,eaacb7d0-da49-0133-0044-0a81e8b09a82
Germany,data base design analyst,City,f0edd120-de88-0133-7839-0a81e8b09a82
Germany,data base design analyst,City,8b0ec580-da2b-0133-474c-0a81e8b09a82
Denmark,data base design analyst,City,fb572170-da45-0133-ece9-0a81e8b09a82
Estonia,data base design analyst,City,6a23b380-db05-0133-63f8-0a81e8b09a82
Spain,data base design analyst,City,111b62f0-d96e-0133-0497-0a81e8b09a82
Spain,data base design analyst,City,1aed02a0-d8c6-0133-55a9-0a81e8b09a82
Spain,data base design analyst,City,40174d70-d8d5-0133-64dc-0a81e8b09a82
Spain,data base design analyst,City,6b6320c0-da24-0133-f18b-0a81e8b09a82
Spain,data base design analyst,City,300cbdc0-da70-0133-0a95-0a81e8b09a82
Spain,data base design analyst,City,4c9a9a60-da48-0133-55a3-0a81e8b09a82
France,data base design analyst,City,1479cd90-d8fd-0133-bd4c-0a81e8b09a82
France,data base design analyst,City,3f2d6670-d8df-0133-6180-0a81e8b09a82
France,data base design analyst,City,0a32a530-dd1d-0133-96fd-0a81e8b09a82
France,data base design analyst,City,395b5b80-dbcd-0133-a40c-0a81e8b09a82
France,data base design analyst,Rural,9f34f390-db22-0133-13b0-0a81e8b09a82
France,data base design analyst,City,9ece29b0-d98b-0133-a5ef-0a81e8b09a82
France,data base design analyst,City,941b24e0-d9b5-0133-9340-0a81e8b09a82
France,data base design analyst,City,bb1ef2d0-da4e-0133-4d38-0a81e8b09a82
France,data base design analyst,Rural,0cfb7480-d990-0133-f881-0a81e8b09a82
France,data base design analyst,Rural,5e4850a0-db06-0133-c0db-0a81e8b09a82
Great Britain,data base design analyst,City,a4fe9920-d8c4-0133-84f6-0a81e8b09a82
Great Britain,data base design analyst,City,e67cace0-dae4-0133-3920-0a81e8b09a82
Great Britain,data base design analyst,Rural,a193eea0-dd45-0133-31c4-0a81e8b09a82
Great Britain,data base design analyst,City,faa30e00-dbf9-0133-00a9-0a81e8b09a82
Great Britain,data base design analyst,City,e8ec0ff0-dcec-0133-c45b-0a81e8b09a82
Greece,data base design analyst,City,620e69f0-dcbe-0133-c931-0a81e8b09a82
Hungary,data base design analyst,City,fa07e760-dcb4-0133-845d-0a81e8b09a82
Hungary,data base design analyst,City,91a94270-da1c-0133-f0d0-0a81e8b09a82
Italy,data base design analyst,City,1b7e3980-daf4-0133-b5ed-0a81e8b09a82
Italy,data base design analyst,City,b065eb20-d987-0133-3ebd-0a81e8b09a82
Italy,data base design analyst,City,05067e00-d97d-0133-0ac6-0a81e8b09a82
Italy,data base design analyst,City,9a048360-d9b6-0133-9823-0a81e8b09a82
Italy,data base design analyst,Rural,db105920-da61-0133-3479-0a81e8b09a82
Italy,data base design analyst,City,acbd3710-dddb-0133-1dda-0a81e8b09a82
Italy,data base design analyst,City,1657b180-de45-0133-5f65-0a81e8b09a82
Italy,data base design analyst,City,982908e0-d963-0133-42c7-0a81e8b09a82
Italy,data base design analyst,City,efad4800-de02-0133-c63b-0a81e8b09a82
Latvia,data base design analyst,City,2534d830-d97c-0133-0747-0a81e8b09a82
Poland,data base design analyst,City,3c86bfe0-d8e5-0133-bd9e-0a81e8b09a82
Poland,data base design analyst,City,e7cc8d00-db31-0133-5907-0a81e8b09a82
Poland,data base design analyst,City,e7e892a0-db50-0133-4413-0a81e8b09a82
Portugal,data base design analyst,Rural,4d43f620-dcae-0133-4497-0a81e8b09a82
Portugal,data base design analyst,Rural,bd960830-dcac-0133-eb08-0a81e8b09a82
Romania,data base design analyst,City,4dcbe290-d9a0-0133-9ff1-0a81e8b09a82
Romania,data base design analyst,City,fa767120-da23-0133-ef73-0a81e8b09a82
Slovakia,data base design analyst,City,b3145930-d973-0133-fb6b-0a81e8b09a82
Austria,director of data operations,Rural,1ab814f0-dba0-0133-a033-0a81e8b09a82
Belgium,director of data operations,Rural,b5d05310-db4b-0133-8b2f-0a81e8b09a82
Belgium,director of data operations,City,ac53fcf0-dcab-0133-cbb5-0a81e8b09a82
Belgium,director of data operations,City,0df2ad10-dcd2-0133-9cd6-0a81e8b09a82
Bulgaria,director of data operations,City,0042eb40-d943-0133-c7f4-0a81e8b09a82
Czechia,director of data operations,City,400b9c00-da6a-0133-0968-0a81e8b09a82
Czechia,director of data operations,City,c0e913f0-da16-0133-9f92-0a81e8b09a82
Czechia,director of data operations,City,487cceb0-daa1-0133-2c74-0a81e8b09a82
Germany,director of data operations,Rural,4cb68550-df17-0133-e629-0a81e8b09a82
Germany,director of data operations,Rural,2db9ac30-d9b4-0133-301f-0a81e8b09a82
Germany,director of data operations,Rural,a9d68e10-dd2a-0133-6f2b-0a81e8b09a82
Germany,director of data operations,City,8ea2dae0-d8c9-0133-a2ad-0a81e8b09a82
Germany,director of data operations,City,92cc3150-dbe4-0133-a6bd-0a81e8b09a82
Germany,director of data operations,City,a2bf3bc0-da46-0133-0d46-0a81e8b09a82
Germany,director of data operations,City,ff5d66c0-de17-0133-055b-0a81e8b09a82
Denmark,director of data operations,City,bdf22230-d978-0133-0fa6-0a81e8b09a82
Estonia,director of data operations,City,f28f1860-dba4-0133-234a-0a81e8b09a82
Spain,director of data operations,City,1f4ed870-d9fb-0133-0afa-0a81e8b09a82
Spain,director of data operations,City,5102f830-da20-0133-feee-0a81e8b09a82
Spain,director of data operations,City,59748c80-d974-0133-1624-0a81e8b09a82
Spain,director of data operations,City,79e899e0-da92-0133-d918-0a81e8b09a82
Spain,director of data operations,City,9559bb60-d8e8-0133-c218-0a81e8b09a82
Spain,director of data operations,City,2319a370-d961-0133-7de2-0a81e8b09a82
Spain,director of data operations,City,6d2aaec0-d9ae-0133-8ed7-0a81e8b09a82
Spain,director of data operations,City,c22d40e0-d97b-0133-c935-0a81e8b09a82
Finland,director of data operations,City,6f7747f0-d97f-0133-f684-0a81e8b09a82
Finland,director of data operations,City,448cb030-d8dc-0133-9be5-0a81e8b09a82
France,director of data operations,Rural,61a543c0-d990-0133-5a4b-0a81e8b09a82
France,director of data operations,Rural,3048a880-d973-0133-f9c1-0a81e8b09a82
France,director of data operations,City,c3a54a00-d9bf-0133-c629-0a81e8b09a82
France,director of data operations,Rural,31c58290-dd2d-0133-5dbd-0a81e8b09a82
France,director of data operations,City,fd4ecf60-d9b9-0133-dd50-0a81e8b09a82
France,director of data operations,City,3e435b90-dcbc-0133-1a92-0a81e8b09a82
France,director of data operations,City,f116ae30-d96b-0133-1a0a-0a81e8b09a82
France,director of data operations,City,de432600-db09-0133-75fa-0a81e8b09a82
France,director of data operations,City,2105b2f0-d97e-0133-f176-0a81e8b09a82
France,director of data operations,City,f3f4ab20-d8de-0133-6093-0a81e8b09a82
France,director of data operations,Rural,03c94350-dbfc-0133-7442-0a81e8b09a82
France,director of data operations,City,d8991290-da26-0133-6c4b-0a81e8b09a82
France,director of data operations,City,5e8f85a0-dccb-0133-289e-0a81e8b09a82
France,director of data operations,City,9f56ccc0-d961-0133-ce1c-0a81e8b09a82
France,director of data operations,Rural,64cbf1b0-dbde-0133-9594-0a81e8b09a82
France,director of data operations,City,c1a531c0-dcc7-0133-eafd-0a81e8b09a82
Great Britain,director of data operations,City,6e884250-dc7b-0133-452f-0a81e8b09a82
Great Britain,director of data operations,City,6da6f2f0-dbcb-0133-c3ee-0a81e8b09a82
Great Britain,director of data operations,City,39d4de00-db11-0133-13b4-0a81e8b09a82
Great Britain,director of data operations,Rural,e6e3c140-dcbf-0133-4c9e-0a81e8b09a82
Great Britain,director of data operations,City,8b1a65a0-da7f-0133-314d-0a81e8b09a82
Hungary,director of data operations,City,d5a19290-db03-0133-5c37-0a81e8b09a82
Hungary,director of data operations,City,f2dacf80-da41-0133-5c50-0a81e8b09a82
Italy,director of data operations,City,a6c31560-d8c8-0133-a016-0a81e8b09a82
Italy,director of data operations,Rural,bfae2ce0-db5e-0133-f461-0a81e8b09a82
Italy,director of data operations,Rural,460f4dd0-db26-0133-54e2-0a81e8b09a82
Italy,director of data operations,City,579235f0-dcb4-0133-80b0-0a81e8b09a82
Italy,director of data operations,City,6d445ee0-db1f-0133-5a15-0a81e8b09a82
Italy,director of data operations,City,62ac7460-d8ce-0133-6715-0a81e8b09a82
Italy,director of data operations,City,6f77fb70-dcc1-0133-5545-0a81e8b09a82
Italy,director of data operations,City,a2598980-dae4-0133-3814-0a81e8b09a82
Lithuania,director of data operations,City,fb99eab0-dd84-0133-d7e0-0a81e8b09a82
Latvia,director of data operations,Rural,8a073830-db00-0133-4dd8-0a81e8b09a82
Netherlands,director of data operations,Rural,ba0a0f40-da24-0133-f2e6-0a81e8b09a82
Netherlands,director of data operations,City,14f17870-db99-0133-4ce0-0a81e8b09a82
Netherlands,director of data operations,City,dd67c6c0-da06-0133-0af5-0a81e8b09a82
Poland,director of data operations,Rural,abe164b0-d9a4-0133-1da9-0a81e8b09a82
Poland,director of data operations,City,8a6ef430-db47-0133-9d8a-0a81e8b09a82
Poland,director of data operations,City,45ebba90-d992-0133-62ae-0a81e8b09a82
Poland,director of data operations,City,8e431ba0-d98e-0133-f233-0a81e8b09a82
Poland,director of data operations,City,38fbe6e0-da98-0133-4013-0a81e8b09a82
Poland,director of data operations,City,5679cd20-dca6-0133-b89c-0a81e8b09a82
Poland,director of data operations,City,732a0830-dd8d-0133-031d-0a81e8b09a82
Poland,director of data operations,City,be9eca20-db49-0133-5167-0a81e8b09a82
Poland,director of data operations,City,d5275510-da75-0133-3379-0a81e8b09a82
Poland,director of data operations,City,50b2ca20-da6d-0133-3391-0a81e8b09a82
Poland,director of data operations,Rural,a8150a60-d9b4-0133-d3a8-0a81e8b09a82
Romania,director of data operations,City,b4111310-d8ef-0133-11ac-0a81e8b09a82
Romania,director of data operations,City,10c7bd30-db55-0133-ed7a-0a81e8b09a82
Romania,director of data operations,City,5eb6f8d0-d97a-0133-57be-0a81e8b09a82
Romania,director of data operations,City,2e3b7160-db15-0133-f3b7-0a81e8b09a82
Austria,database modeler,City,5f4a8e40-dbd4-0133-e162-0a81e8b09a82
Bulgaria,database modeler,City,eb3c08e0-d966-0133-fb39-0a81e8b09a82
Bulgaria,database modeler,City,6e1ec7c0-da0c-0133-28f2-0a81e8b09a82
Germany,database modeler,City,24c5b430-d99d-0133-9221-0a81e8b09a82
Germany,database modeler,Rural,94da54d0-de00-0133-cf58-0a81e8b09a82
Germany,database modeler,City,91211dc0-d93e-0133-c1aa-0a81e8b09a82
Germany,database modeler,City,15db9fd0-d99a-0133-1a80-0a81e8b09a82
Germany,database modeler,Rural,96d00610-d9a0-0133-a161-0a81e8b09a82
Germany,database modeler,City,f82b34f0-d8d5-0133-670c-0a81e8b09a82
Germany,database modeler,City,e31f9c50-dbdf-0133-465e-0a81e8b09a82
Germany,database modeler,City,28e4cf40-de2d-0133-724f-0a81e8b09a82
Germany,database modeler,City,3770b410-da04-0133-04b7-0a81e8b09a82
Germany,database modeler,City,6dcb5cf0-de3f-0133-7072-0a81e8b09a82
Germany,database modeler,City,ed7815a0-d909-0133-d33c-0a81e8b09a82
Denmark,database modeler,City,a210cdb0-d935-0133-b83f-0a81e8b09a82
Spain,database modeler,City,e978b1a0-d8bb-0133-0904-0a81e8b09a82
Spain,database modeler,Rural,2b41fb10-d8fd-0133-bd74-0a81e8b09a82
France,database modeler,City,03f0de80-dbd4-0133-dff3-0a81e8b09a82
France,database modeler,City,17b79cf0-db59-0133-ff03-0a81e8b09a82
France,database modeler,City,13fe0a30-db10-0133-0eac-0a81e8b09a82
France,database modeler,City,aedf2aa0-dd2e-0133-bce0-0a81e8b09a82
France,database modeler,City,0a13ca50-d8e9-0133-c354-0a81e8b09a82
France,database modeler,Rural,9630c760-dcb0-0133-a838-0a81e8b09a82
France,database modeler,City,cbfc9030-da72-0133-8408-0a81e8b09a82
France,database modeler,City,05247420-d99d-0133-9198-0a81e8b09a82
France,database modeler,Rural,ff206100-dcc3-0133-f400-0a81e8b09a82
France,database modeler,Rural,1b1519f0-dafe-0133-5f25-0a81e8b09a82
France,database modeler,City,d91aa390-db2f-0133-6e38-0a81e8b09a82
France,database modeler,Rural,dd93b1f0-da68-0133-686d-0a81e8b09a82
France,database modeler,Rural,30a6d0f0-da77-0133-7837-0a81e8b09a82
Great Britain,database modeler,City,4536c740-d99e-0133-966a-0a81e8b09a82
Great Britain,database modeler,City,cb806e30-dd8d-0133-0525-0a81e8b09a82
Great Britain,database modeler,Rural,a9b42b80-db0f-0133-ea66-0a81e8b09a82
Great Britain,database modeler,City,072a62c0-daf1-0133-40db-0a81e8b09a82
Great Britain,database modeler,City,15475b60-dbab-0133-c7ad-0a81e8b09a82
Great Britain,database modeler,City,fc8bd610-db3c-0133-460e-0a81e8b09a82
